archive,member,task,state,verdict
math500,gsm_deepseek_s0_g0,math500_split#347,included,0
math500,gsm_deepseek_s0_g0,math500_split#348,included,1
math500,gsm_deepseek_s0_g0,math500_split#349,included,1
math500,gsm_deepseek_s0_g0,math500_split#350,included,1
math500,gsm_deepseek_s0_g0,math500_split#351,included,0
math500,gsm_deepseek_s0_g0,math500_split#352,included,0
math500,gsm_deepseek_s0_g0,math500_split#353,included,1
math500,gsm_deepseek_s0_g0,math500_split#354,included,1
math500,gsm_deepseek_s0_g0,math500_split#355,included,1
math500,gsm_deepseek_s0_g0,math500_split#356,included,1
math500,gsm_deepseek_s0_g0,math500_split#357,included,1
math500,gsm_deepseek_s0_g0,math500_split#358,included,0
math500,gsm_deepseek_s0_g0,math500_split#359,included,1
math500,gsm_deepseek_s0_g0,math500_split#360,included,0
math500,gsm_deepseek_s0_g0,math500_split#361,included,1
math500,gsm_deepseek_s0_g0,math500_split#362,included,0
math500,gsm_deepseek_s0_g0,math500_split#363,included,1
math500,gsm_deepseek_s0_g0,math500_split#364,included,0
math500,gsm_deepseek_s0_g0,math500_split#365,included,1
math500,gsm_deepseek_s0_g0,math500_split#366,included,1
math500,gsm_deepseek_s0_g0,math500_split#367,included,1
math500,gsm_deepseek_s0_g0,math500_split#368,included,1
math500,gsm_deepseek_s0_g0,math500_split#369,included,1
math500,gsm_deepseek_s0_g0,math500_split#370,included,1
math500,gsm_deepseek_s0_g0,math500_split#371,included,1
math500,gsm_deepseek_s0_g0,math500_split#372,included,1
math500,gsm_deepseek_s0_g0,math500_split#373,included,0
math500,gsm_deepseek_s0_g0,math500_split#374,included,1
math500,gsm_deepseek_s0_g0,math500_split#375,included,1
math500,gsm_deepseek_s0_g0,math500_split#376,included,0
math500,gsm_deepseek_s0_g0,math500_split#377,included,1
math500,gsm_deepseek_s0_g0,math500_split#378,included,1
math500,gsm_deepseek_s0_g0,math500_split#379,included,1
math500,gsm_deepseek_s0_g0,math500_split#380,included,0
math500,gsm_deepseek_s0_g0,math500_split#381,included,0
math500,gsm_deepseek_s0_g0,math500_split#382,included,1
math500,gsm_deepseek_s0_g0,math500_split#383,included,0
math500,gsm_deepseek_s0_g0,math500_split#384,included,0
math500,gsm_deepseek_s0_g0,math500_split#385,included,1
math500,gsm_deepseek_s0_g0,math500_split#386,included,1
math500,gsm_deepseek_s0_g0,math500_split#387,included,1
math500,gsm_deepseek_s0_g0,math500_split#388,included,0
math500,gsm_deepseek_s0_g0,math500_split#389,included,1
math500,gsm_deepseek_s0_g0,math500_split#390,included,1
math500,gsm_deepseek_s0_g0,math500_split#391,included,1
math500,gsm_deepseek_s0_g0,math500_split#392,included,1
math500,gsm_deepseek_s0_g0,math500_split#393,included,0
math500,gsm_deepseek_s0_g0,math500_split#394,included,1
math500,gsm_deepseek_s0_g0,math500_split#395,included,1
math500,gsm_deepseek_s0_g0,math500_split#396,included,1
math500,gsm_deepseek_s0_g0,math500_split#397,included,1
math500,gsm_deepseek_s0_g0,math500_split#398,included,0
math500,gsm_deepseek_s0_g0,math500_split#399,included,1
math500,gsm_deepseek_s0_g0,math500_split#400,included,1
math500,gsm_deepseek_s0_g0,math500_split#401,included,0
math500,gsm_deepseek_s0_g0,math500_split#402,included,0
math500,gsm_deepseek_s0_g0,math500_split#403,included,1
math500,gsm_deepseek_s0_g0,math500_split#404,included,1
math500,gsm_deepseek_s0_g0,math500_split#405,included,1
math500,gsm_deepseek_s0_g0,math500_split#406,included,1
math500,gsm_deepseek_s0_g0,math500_split#407,included,1
math500,gsm_deepseek_s0_g0,math500_split#408,included,1
math500,gsm_deepseek_s0_g0,math500_split#409,included,1
math500,gsm_deepseek_s0_g0,math500_split#410,included,1
math500,gsm_deepseek_s0_g0,math500_split#411,included,1
math500,gsm_deepseek_s0_g0,math500_split#412,included,1
math500,gsm_deepseek_s0_g0,math500_split#413,included,0
math500,gsm_deepseek_s0_g0,math500_split#414,included,1
math500,gsm_deepseek_s0_g0,math500_split#415,included,1
math500,gsm_deepseek_s0_g0,math500_split#416,included,1
math500,gsm_deepseek_s0_g0,math500_split#417,included,1
math500,gsm_deepseek_s0_g0,math500_split#418,included,1
math500,gsm_deepseek_s0_g0,math500_split#419,included,1
math500,gsm_deepseek_s0_g0,math500_split#420,included,1
math500,gsm_deepseek_s0_g0,math500_split#421,included,1
math500,gsm_deepseek_s0_g0,math500_split#422,included,0
math500,gsm_deepseek_s0_g0,math500_split#423,included,1
math500,gsm_deepseek_s0_g0,math500_split#424,included,1
math500,gsm_deepseek_s0_g0,math500_split#425,included,0
math500,gsm_deepseek_s0_g0,math500_split#426,included,1
math500,gsm_deepseek_s0_g0,math500_split#427,included,1
math500,gsm_deepseek_s0_g0,math500_split#428,included,1
math500,gsm_deepseek_s0_g0,math500_split#429,included,1
math500,gsm_deepseek_s0_g0,math500_split#430,included,1
math500,gsm_deepseek_s0_g0,math500_split#431,included,1
math500,gsm_deepseek_s0_g0,math500_split#432,included,1
math500,gsm_deepseek_s0_g0,math500_split#433,included,1
math500,gsm_deepseek_s0_g0,math500_split#434,included,1
math500,gsm_deepseek_s0_g0,math500_split#435,included,1
math500,gsm_deepseek_s0_g0,math500_split#436,included,1
math500,gsm_deepseek_s0_g0,math500_split#437,included,1
math500,gsm_deepseek_s0_g0,math500_split#438,included,1
math500,gsm_deepseek_s0_g0,math500_split#439,included,0
math500,gsm_deepseek_s0_g0,math500_split#440,included,1
math500,gsm_deepseek_s0_g0,math500_split#441,included,1
math500,gsm_deepseek_s0_g0,math500_split#442,included,1
math500,gsm_deepseek_s0_g0,math500_split#443,included,1
math500,gsm_deepseek_s0_g0,math500_split#444,included,0
math500,gsm_deepseek_s0_g0,math500_split#445,included,1
math500,gsm_deepseek_s0_g0,math500_split#446,included,1
math500,gsm_deepseek_s0_g0,math500_split#447,included,1
math500,gsm_deepseek_s0_g0,math500_split#448,included,1
math500,gsm_deepseek_s0_g0,math500_split#449,included,1
math500,gsm_deepseek_s0_g0,math500_split#450,included,1
math500,gsm_deepseek_s0_g0,math500_split#451,included,0
math500,gsm_deepseek_s0_g0,math500_split#452,included,1
math500,gsm_deepseek_s0_g0,math500_split#453,included,1
math500,gsm_deepseek_s0_g0,math500_split#454,included,1
math500,gsm_deepseek_s0_g0,math500_split#455,included,1
math500,gsm_deepseek_s0_g0,math500_split#456,included,0
math500,gsm_deepseek_s0_g0,math500_split#457,included,1
math500,gsm_deepseek_s0_g0,math500_split#458,included,1
math500,gsm_deepseek_s0_g0,math500_split#459,included,0
math500,gsm_deepseek_s0_g0,math500_split#460,included,1
math500,gsm_deepseek_s0_g0,math500_split#461,included,1
math500,gsm_deepseek_s0_g0,math500_split#462,included,1
math500,gsm_deepseek_s0_g0,math500_split#463,included,1
math500,gsm_deepseek_s0_g0,math500_split#464,included,1
math500,gsm_deepseek_s0_g0,math500_split#465,included,1
math500,gsm_deepseek_s0_g0,math500_split#466,included,1
math500,gsm_deepseek_s0_g0,math500_split#467,included,1
math500,gsm_deepseek_s0_g0,math500_split#468,included,1
math500,gsm_deepseek_s0_g0,math500_split#469,included,1
math500,gsm_deepseek_s0_g0,math500_split#470,included,1
math500,gsm_deepseek_s0_g0,math500_split#471,included,1
math500,gsm_deepseek_s0_g0,math500_split#472,included,1
math500,gsm_deepseek_s0_g0,math500_split#473,included,1
math500,gsm_deepseek_s0_g0,math500_split#474,included,1
math500,gsm_deepseek_s0_g0,math500_split#475,included,1
math500,gsm_deepseek_s0_g0,math500_split#476,included,1
math500,gsm_deepseek_s0_g0,math500_split#477,included,1
math500,gsm_deepseek_s0_g0,math500_split#478,included,1
math500,gsm_deepseek_s0_g0,math500_split#479,included,1
math500,gsm_deepseek_s0_g0,math500_split#480,included,1
math500,gsm_deepseek_s0_g0,math500_split#481,included,1
math500,gsm_deepseek_s0_g0,math500_split#482,included,1
math500,gsm_deepseek_s0_g0,math500_split#483,included,1
math500,gsm_deepseek_s0_g0,math500_split#484,included,1
math500,gsm_deepseek_s0_g0,math500_split#485,included,1
math500,gsm_deepseek_s0_g0,math500_split#486,included,1
math500,gsm_deepseek_s0_g0,math500_split#487,included,1
math500,gsm_deepseek_s0_g0,math500_split#488,included,0
math500,gsm_deepseek_s0_g0,math500_split#489,included,1
math500,gsm_deepseek_s0_g0,math500_split#490,included,1
math500,gsm_deepseek_s0_g0,math500_split#491,included,1
math500,gsm_deepseek_s0_g0,math500_split#492,included,1
math500,gsm_deepseek_s0_g0,math500_split#493,included,1
math500,gsm_deepseek_s0_g0,math500_split#494,included,1
math500,gsm_deepseek_s0_g0,math500_split#495,included,0
math500,gsm_deepseek_s0_g0,math500_split#496,included,1
math500,gsm_deepseek_s0_g0,math500_split#497,included,1
math500,gsm_deepseek_s0_g0,math500_split#498,included,1
math500,gsm_deepseek_s0_g0,math500_split#499,included,1
math500,gsm_deepseek_s0_g1,math500_split#100,included,1
math500,gsm_deepseek_s0_g1,math500_split#101,included,1
math500,gsm_deepseek_s0_g1,math500_split#102,included,0
math500,gsm_deepseek_s0_g1,math500_split#103,included,0
math500,gsm_deepseek_s0_g1,math500_split#104,included,1
math500,gsm_deepseek_s0_g1,math500_split#105,included,1
math500,gsm_deepseek_s0_g1,math500_split#106,included,0
math500,gsm_deepseek_s0_g1,math500_split#107,included,1
math500,gsm_deepseek_s0_g1,math500_split#108,included,1
math500,gsm_deepseek_s0_g1,math500_split#109,included,1
math500,gsm_deepseek_s0_g1,math500_split#110,included,1
math500,gsm_deepseek_s0_g1,math500_split#111,included,1
math500,gsm_deepseek_s0_g1,math500_split#112,included,1
math500,gsm_deepseek_s0_g1,math500_split#113,included,1
math500,gsm_deepseek_s0_g1,math500_split#114,included,1
math500,gsm_deepseek_s0_g1,math500_split#115,included,1
math500,gsm_deepseek_s0_g1,math500_split#116,included,1
math500,gsm_deepseek_s0_g1,math500_split#117,included,1
math500,gsm_deepseek_s0_g1,math500_split#118,included,1
math500,gsm_deepseek_s0_g1,math500_split#119,included,1
math500,gsm_deepseek_s0_g1,math500_split#120,included,0
math500,gsm_deepseek_s0_g1,math500_split#121,included,1
math500,gsm_deepseek_s0_g1,math500_split#122,included,1
math500,gsm_deepseek_s0_g1,math500_split#123,included,1
math500,gsm_deepseek_s0_g1,math500_split#124,included,0
math500,gsm_deepseek_s0_g1,math500_split#125,included,1
math500,gsm_deepseek_s0_g1,math500_split#126,included,0
math500,gsm_deepseek_s0_g1,math500_split#127,included,0
math500,gsm_deepseek_s0_g1,math500_split#128,included,1
math500,gsm_deepseek_s0_g1,math500_split#129,included,0
math500,gsm_deepseek_s0_g1,math500_split#130,included,1
math500,gsm_deepseek_s0_g1,math500_split#131,included,1
math500,gsm_deepseek_s0_g1,math500_split#132,included,1
math500,gsm_deepseek_s0_g1,math500_split#133,included,1
math500,gsm_deepseek_s0_g1,math500_split#134,included,1
math500,gsm_deepseek_s0_g1,math500_split#135,included,1
math500,gsm_deepseek_s0_g1,math500_split#136,included,1
math500,gsm_deepseek_s0_g1,math500_split#137,included,0
math500,gsm_deepseek_s0_g1,math500_split#138,included,0
math500,gsm_deepseek_s0_g1,math500_split#139,included,1
math500,gsm_deepseek_s0_g1,math500_split#140,included,1
math500,gsm_deepseek_s0_g1,math500_split#141,included,1
math500,gsm_deepseek_s0_g1,math500_split#142,included,1
math500,gsm_deepseek_s0_g1,math500_split#143,included,0
math500,gsm_deepseek_s0_g1,math500_split#144,included,0
math500,gsm_deepseek_s0_g1,math500_split#145,included,1
math500,gsm_deepseek_s0_g1,math500_split#146,included,0
math500,gsm_deepseek_s0_g1,math500_split#147,included,1
math500,gsm_deepseek_s0_g1,math500_split#148,included,1
math500,gsm_deepseek_s0_g1,math500_split#149,included,1
math500,gsm_deepseek_s0_g1,math500_split#150,included,1
math500,gsm_deepseek_s0_g1,math500_split#151,included,1
math500,gsm_deepseek_s0_g1,math500_split#152,included,1
math500,gsm_deepseek_s0_g1,math500_split#153,included,0
math500,gsm_deepseek_s0_g1,math500_split#154,included,0
math500,gsm_deepseek_s0_g1,math500_split#155,included,0
math500,gsm_deepseek_s0_g1,math500_split#156,included,1
math500,gsm_deepseek_s0_g1,math500_split#157,included,0
math500,gsm_deepseek_s0_g1,math500_split#158,included,1
math500,gsm_deepseek_s0_g1,math500_split#159,included,1
math500,gsm_deepseek_s0_g1,math500_split#160,included,1
math500,gsm_deepseek_s0_g1,math500_split#161,included,1
math500,gsm_deepseek_s0_g1,math500_split#162,included,0
math500,gsm_deepseek_s0_g1,math500_split#163,included,0
math500,gsm_deepseek_s0_g1,math500_split#164,included,0
math500,gsm_deepseek_s0_g1,math500_split#165,included,0
math500,gsm_deepseek_s0_g1,math500_split#166,included,0
math500,gsm_deepseek_s0_g1,math500_split#167,included,1
math500,gsm_deepseek_s0_g1,math500_split#168,included,1
math500,gsm_deepseek_s0_g1,math500_split#169,included,1
math500,gsm_deepseek_s0_g1,math500_split#170,included,1
math500,gsm_deepseek_s0_g1,math500_split#171,included,0
math500,gsm_deepseek_s0_g1,math500_split#172,included,1
math500,gsm_deepseek_s0_g1,math500_split#173,included,1
math500,gsm_deepseek_s0_g1,math500_split#174,included,1
math500,gsm_deepseek_s0_g1,math500_split#175,included,1
math500,gsm_deepseek_s0_g1,math500_split#176,included,1
math500,gsm_deepseek_s0_g1,math500_split#177,included,1
math500,gsm_deepseek_s0_g1,math500_split#178,included,1
math500,gsm_deepseek_s0_g1,math500_split#179,included,0
math500,gsm_deepseek_s0_g1,math500_split#180,included,1
math500,gsm_deepseek_s0_g1,math500_split#181,included,0
math500,gsm_deepseek_s0_g1,math500_split#182,included,1
math500,gsm_deepseek_s0_g1,math500_split#183,included,1
math500,gsm_deepseek_s0_g1,math500_split#184,included,0
math500,gsm_deepseek_s0_g1,math500_split#185,included,1
math500,gsm_deepseek_s0_g1,math500_split#186,included,1
math500,gsm_deepseek_s0_g1,math500_split#187,included,1
math500,gsm_deepseek_s0_g1,math500_split#188,included,1
math500,gsm_deepseek_s0_g1,math500_split#189,included,1
math500,gsm_deepseek_s0_g1,math500_split#190,included,0
math500,gsm_deepseek_s0_g1,math500_split#191,included,1
math500,gsm_deepseek_s0_g1,math500_split#192,included,1
math500,gsm_deepseek_s0_g1,math500_split#193,included,1
math500,gsm_deepseek_s0_g1,math500_split#194,included,0
math500,gsm_deepseek_s0_g1,math500_split#195,included,1
math500,gsm_deepseek_s0_g1,math500_split#196,included,1
math500,gsm_deepseek_s0_g1,math500_split#197,included,1
math500,gsm_deepseek_s0_g1,math500_split#198,included,1
math500,gsm_deepseek_s0_g1,math500_split#199,included,1
math500,gsm_deepseek_s0_g1,math500_split#200,included,1
math500,gsm_deepseek_s0_g1,math500_split#201,included,1
math500,gsm_deepseek_s0_g1,math500_split#202,included,0
